All,Cavern decay,MET,"DeltaR(LLP,jets) > 0.5","DeltaR(LLP,charged) > 0.5",All weighted,Cavern decay weighted,MET weighted,"DeltaR(LLP,jets) > 0.5 weighted","DeltaR(LLP,charged) > 0.5 weighted"
2000,86,52,42,24,142.94251000000563,6.1465279299999915,3.716505260000003,3.0017927100000024,1.7153101200000012
