All,Cavern decay,MET,"DeltaR(LLP,jets) > 0.5","DeltaR(LLP,charged) > 0.5",All weighted,Cavern decay weighted,MET weighted,"DeltaR(LLP,jets) > 0.5 weighted","DeltaR(LLP,charged) > 0.5 weighted"
2000,39,16,16,11,142.29216999999835,2.7746973150000014,1.1383373599999997,1.1383373599999997,0.7826069349999998
