mass,ctau
0.1,2.7189499685879004
0.10098280385676105,2.589184372505881
0.10197526674773073,2.4656121389781767
0.10297748360226981,2.347937667380735
0.1039895502827084,2.235879466234278
0.10501156359351531,2.1291694797332927
0.10604362129055746,2.027552446424126
0.10708582209045013,1.930785285019072
0.10813826567999937,1.8386364562127806
0.10920105272573691,1.7508853078322288
0.11027428488354911,1.6673214977574875
0.11135806480840028,1.587744484757411
0.1124524961641517,1.511963071305472
0.11355768363347706,1.4397949864570188
0.1146737329278754,1.3710664996152853
0.11580075079778242,1.3056120582644788
0.11693884504278126,1.2432739445302419
0.11808812452191354,1.1839019468223038
0.11924869916409168,1.1273530438933894
0.12042067997861376,1.0734910994733373
0.12160417906578147,1.0221865662583973
0.12279930962762257,0.9733161984946055
0.12400618597871879,0.9267627727253263
0.1252249235571399,0.8824148165045304
0.12645563893548556,0.8401663450318368
0.12769844983203535,0.7999166057612871
0.12895347512200867,0.7615698310877538
0.13022083484893515,0.7250349992346956
0.1315006502361369,0.6902256034636932
0.1327930436983235,0.6570594297071435
0.13409813885330105,0.6254583426961174
0.13541606053379607,0.5944894805647933
0.1367469347993961,0.554283926752085
0.13809088894860705,0.5060412658046879
0.13944805153102957,0.45460729367343516
0.1408185523596547,0.398170477385329
0.14220252252328044,0.3360550354793041
0.14360009439905075,0.2782596039532545
0.1450114016651171,0.22880538868154804
0.14643657931342513,0.18829130819788478
0.14787576366262645,0.1557621747590071
0.1493290923711176,0.12981668974403224
0.1507967044502072,0.10910185975158444
0.1522787402774124,0.09247777631409644
0.15377534160988593,0.07903900016459903
0.1552866515979754,0.06808515794731176
0.15681281479891535,0.05908015784244653
0.15835397719065467,0.051614442214077697
0.15991028618581893,0.04537423094359912
0.16148189064581078,0.04011779827961837
0.1630689408950485,0.03565763142677962
0.16467158873534438,0.031847155979477855
0.16628998746042506,0.02857088754322457
0.16792429187059357,0.025737113360214905
0.16957465828753643,0.02327243082326962
0.1712412445692757,0.02111764809304577
0.17292421012526815,0.019224686589271144
0.1746237159316529,0.017554223845746782
0.17633992454664862,0.016073886680324553
0.1780730001261026,0.014756856083418278
0.17982310843919205,0.013580782249670473
0.18159041688428001,0.012526934873826912
0.18337509450492723,0.011579533160284296
0.18517731200606086,0.01072521406150335
0.18699724177030286,0.009952607555968999
0.18883505787445815,0.009251995359045693
0.19069093610616528,0.00861503508056779
0.19256505398071044,0.008034536036107294
0.19445759075800687,0.007504276067312834
0.19636872745974115,0.007018851105881626
0.19829864688668808,0.006573551024845768
0.2002475336361954,0.006164256704930363
0.20221557411984084,0.005787354308942159
0.20420295658126209,0.0054396635816775785
0.20620987111416286,0.005118377634649011
0.2082365096804948,0.004821012177216721
0.2102830661288193,0.004545362550867804
0.21234973621284878,0.004289467234859173
0.2144367176101705,0.0040515767056210255
0.21654420994115509,0.003830126808110044
0.2186724147880495,0.003623715991509217
0.22082153571425894,0.0034310856971625924
0.2229917782838177,0.00325110341900348
0.22518335008105103,0.00308274803727147
0.22739646073043138,0.0029250970871838792
0.2296313219166282,0.002777315678707707
0.23188814740475616,0.002638646829042316
0.2341671530608219,0.002508403007126042
0.23646855687237114,0.00238595872076009
0.23879257896934003,0.0022707440029494106
0.24113944164510986,0.0021622386757387275
0.24350936937777004,0.00205996728794232
0.24590258885158928,0.001963494638355961
0.24831932897869793,0.0018724218088073308
0.2507598209209838,0.001786382642163302
0.2532242981122023,0.0017050406095079978
0.2557129962803051,0.0016280860184124768
0.2582261534699872,0.001555233520764294
0.2607640100654559,0.0014862198842007608
0.263326808813424,0.0014208019959495374
0.26591479484632813,0.0013587550719530326
0.26852821570577606,0.0012998710476458703
0.271167321366224,0.0012439571297569601
0.2738323642588869,0.001190834491093614
